country,player_name,0s,100s,50s,Avg,Ca,HS,Inns,Mat,NO,Runs,S/R,St,Year
SRL,Mevan Pieris,0,0,0,9.5,0,16,3,3,1,19,32.2,0,Overall
SRL,Ashley de Silva,0,0,0,8,2,8,1,1,0,8,44.44,0,1986
SRL,Ashley de Silva,0,0,0,4,2,4,1,3,0,4,66.67,2,1993
SRL,Ashley de Silva,0,0,0,6,4,8,2,4,0,12,50,2,Overall
SRL,Granville De Silva,0,0,0,,0,0,0,1,0,0,,0,1983
SRL,Granville De Silva,0,0,0,9,0,7,2,3,1,9,50,0,1985
SRL,Granville De Silva,0,0,0,9,0,7,2,4,1,9,50,0,Overall
SRL,Dinesh Chandimal,0,1,0,71.5,4,111,4,4,2,143,85.12,1,2010
SRL,Dinesh Chandimal,1,1,1,24.75,7,105*,13,13,1,297,74.44,0,2011
SRL,Dinesh Chandimal,4,0,7,35.21,7,92*,29,30,5,845,74.38,0,2012
SRL,Dinesh Chandimal,2,0,2,27,8,73,20,27,3,459,70.08,0,2013
SRL,Dinesh Chandimal,1,0,2,23.69,6,64,15,15,2,308,76.05,1,2014
SRL,Dinesh Chandimal,1,0,2,36.11,8,65*,14,16,5,325,82.28,1,2015
SRL,Dinesh Chandimal,0,2,6,59.64,12,102,13,14,2,656,77.73,3,2016
SRL,Dinesh Chandimal,2,0,1,18.21,6,59,14,15,0,255,59.16,1,2017
SRL,Dinesh Chandimal,0,0,1,42.57,1,80,8,10,1,298,76.02,0,2018
SRL,Dinesh Chandimal,0,0,0,6.5,0,10,2,2,0,13,43.33,0,2019
SRL,Dinesh Chandimal,11,4,22,32.42,59,111,132,146,21,3599,74.13,7,Overall
SRL,Chaminda Mendis,0,0,0,,2,3*,1,1,1,3,150,0,1995
SRL,Chaminda Mendis,0,0,0,,2,3*,1,1,1,3,150,0,Overall
SRL,Michael Vandort,0,0,0,48,0,48,1,1,0,48,41.03,0,2006
SRL,Michael Vandort,0,0,0,48,0,48,1,1,0,48,41.03,0,Overall
SRL,Anura Ranasinghe,1,0,0,11.5,0,14*,3,3,1,23,53.49,0,1975
SRL,Anura Ranasinghe,1,0,1,26,0,51,5,6,0,130,125,0,1982
SRL,Anura Ranasinghe,2,0,1,21.86,0,51,8,9,1,153,104.08,0,Overall
SRL,Aravinda de Silva,0,0,1,26.25,5,50*,6,6,2,105,67.74,0,1984
SRL,Aravinda de Silva,2,0,3,27.43,3,86,16,16,2,384,79.01,0,1985
SRL,Aravinda de Silva,0,0,1,14.7,4,52,10,12,0,147,63.64,0,1986
SRL,Aravinda de Silva,0,0,1,25.83,2,51,8,8,2,155,60.55,0,1987
SRL,Aravinda de Silva,0,0,5,34.67,6,88,15,16,0,520,80.37,0,1988
SRL,Aravinda de Silva,0,0,4,44.1,5,96,10,10,0,441,87.15,0,1989
SRL,Aravinda de Silva,1,1,2,33.57,4,104,15,15,1,470,96.51,0,1990
SRL,Aravinda de Silva,1,0,0,13.25,1,26,4,4,0,53,88.33,0,1991
SRL,Aravinda de Silva,0,1,2,33.63,3,105,18,19,2,538,83.02,0,1992
SRL,Aravinda de Silva,0,0,7,34.95,1,75*,22,22,2,699,77.07,0,1993
SRL,Aravinda de Silva,2,1,5,39.56,7,107*,21,22,3,712,84.56,0,1994
SRL,Aravinda de Silva,0,0,3,30.06,6,75,17,17,1,481,76.35,0,1995
SRL,Aravinda de Silva,2,4,5,49.5,10,145,29,30,5,1188,91.74,0,1996
SRL,Aravinda de Silva,1,3,8,52.7,11,134,27,28,4,1212,86.39,0,1997
SRL,Aravinda de Silva,3,1,5,31.55,7,105,22,22,0,694,74.7,0,1998
SRL,Aravinda de Silva,1,0,4,26.27,7,81,16,17,1,394,67.93,0,1999
SRL,Aravinda de Silva,0,0,1,47,2,96*,4,4,1,141,78.33,0,2000
SRL,Aravinda de Silva,0,0,0,16,2,37,6,7,0,96,68.09,0,2001
SRL,Aravinda de Silva,2,0,4,35.69,2,77*,17,18,4,464,79.18,0,2002
SRL,Aravinda de Silva,2,0,3,30,7,92,13,15,0,390,82.28,0,2003
SRL,Aravinda de Silva,17,11,64,34.9,95,145,296,308,30,9284,81.13,0,Overall
SRL,Kosala Kulasekara,1,0,0,0,1,0,1,1,0,0,,0,2011
SRL,Kosala Kulasekara,0,0,0,19,0,19,2,3,0,38,57.58,0,2012
SRL,Kosala Kulasekara,1,0,0,12.67,1,19,3,4,0,38,52.78,0,Overall
SRL,Avishka Gunawardene,2,0,1,13,1,52,5,5,0,65,84.42,0,1998
SRL,Avishka Gunawardene,0,0,1,24.13,0,75,8,8,0,193,74.23,0,1999
SRL,Avishka Gunawardene,2,1,1,41.78,1,132,9,9,0,376,92.38,0,2000
SRL,Avishka Gunawardene,0,0,4,31.6,6,90,15,15,0,474,68.5,0,2001
SRL,Avishka Gunawardene,0,0,0,13.5,1,20,2,2,0,27,54,0,2002
SRL,Avishka Gunawardene,0,0,0,25.33,1,45,6,6,0,152,61.04,0,2003
SRL,Avishka Gunawardene,1,0,4,28.15,3,73,14,14,1,366,63.54,0,2004
SRL,Avishka Gunawardene,0,0,1,52,0,52,1,1,0,52,85.25,0,2005
SRL,Avishka Gunawardene,0,0,0,3,0,3,1,1,0,3,17.65,0,2006
SRL,Avishka Gunawardene,5,1,12,28.47,13,132,61,61,1,1708,71.49,0,Overall
SRL,Farveez Maharoof,0,0,0,16.83,1,38,9,17,3,101,100,0,2004
SRL,Farveez Maharoof,0,0,0,20.17,5,33*,10,14,4,121,64.36,0,2005
SRL,Farveez Maharoof,3,0,1,20.75,6,58*,15,22,3,249,91.88,0,2006
SRL,Farveez Maharoof,0,0,1,20,4,69*,16,22,2,280,92.41,0,2007
SRL,Farveez Maharoof,0,0,0,12,2,14,3,7,1,24,85.71,0,2008
SRL,Farveez Maharoof,0,0,0,28.29,1,38*,9,9,2,198,80.16,0,2009
SRL,Farveez Maharoof,0,0,0,5.5,1,10,2,3,0,11,64.71,0,2010
SRL,Farveez Maharoof,0,0,0,11.6,5,18*,7,10,2,58,73.42,0,2012
SRL,Farveez Maharoof,0,0,0,23.67,1,31*,4,5,1,71,118.33,0,2016
SRL,Farveez Maharoof,3,0,2,19.53,26,69*,75,109,18,1113,86.01,0,Overall
SRL,Priyamal Perera,1,0,0,16.5,1,33,2,2,0,33,56.9,0,2019
SRL,Priyamal Perera,1,0,0,16.5,1,33,2,2,0,33,56.9,0,Overall
SRL,Mahela Jayawardene,1,0,1,19.6,2,74,7,7,2,98,74.81,0,1998
SRL,Mahela Jayawardene,2,2,3,24.8,11,120,30,32,0,744,75.38,0,1999
SRL,Mahela Jayawardene,1,1,2,30.78,12,128,20,21,2,554,71.3,0,2000
SRL,Mahela Jayawardene,2,3,7,46.67,16,116,31,34,4,1260,81.92,0,2001
SRL,Mahela Jayawardene,1,0,3,28.25,21,77,31,32,3,791,66.08,0,2002
SRL,Mahela Jayawardene,4,0,2,17.39,11,56,19,22,1,313,59.17,0,2003
SRL,Mahela Jayawardene,2,0,3,32.19,15,80,25,28,4,676,70.34,0,2004
SRL,Mahela Jayawardene,0,0,5,40.15,11,94*,16,17,3,522,82.73,0,2005
SRL,Mahela Jayawardene,2,2,8,40.86,17,126*,34,36,5,1185,87.84,0,2006
SRL,Mahela Jayawardene,4,2,8,37.55,16,115*,31,32,2,1089,82.25,0,2007
SRL,Mahela Jayawardene,2,0,6,28.05,22,94,25,27,3,617,72.42,0,2008
SRL,Mahela Jayawardene,3,1,3,25.73,11,123,26,26,0,669,83,0,2009
SRL,Mahela Jayawardene,1,1,4,42.42,3,108,15,15,3,509,79.91,0,2010
SRL,Mahela Jayawardene,0,3,7,46.91,16,144,24,27,2,1032,82.63,0,2011
SRL,Mahela Jayawardene,1,0,6,31.4,10,85,27,30,2,785,88.3,0,2012
SRL,Mahela Jayawardene,0,1,2,32.76,7,107,19,21,2,557,81.43,0,2013
SRL,Mahela Jayawardene,1,1,6,32.54,14,118,27,27,1,846,81.98,0,2014
SRL,Mahela Jayawardene,1,2,1,36.64,3,104,11,14,0,403,90.16,0,2015
SRL,Mahela Jayawardene,28,19,77,33.38,218,144,418,448,39,12650,78.96,0,Overall
SRL,Pradeep Jayaprakashdaran,0,0,0,,0,0,0,1,0,0,,0,2005
SRL,Pradeep Jayaprakashdaran,0,0,0,,0,0,0,1,0,0,,0,Overall
SRL,Kaushalya Weeraratne,0,0,0,13.5,0,14*,3,8,1,27,,0,2000
SRL,Kaushalya Weeraratne,0,0,0,13,1,13,1,2,0,13,81.25,0,2001
SRL,Kaushalya Weeraratne,0,0,0,1,0,1,1,1,0,1,8.33,0,2003
SRL,Kaushalya Weeraratne,0,0,0,29.75,2,41,4,4,0,119,95.2,0,2008
SRL,Kaushalya Weeraratne,0,0,0,20,3,41,9,15,1,160,90.4,0,Overall
SRL,Thilan Samaraweera,1,0,0,12,0,20,3,4,0,36,40.45,0,1998
SRL,Thilan Samaraweera,0,0,0,3,0,3,1,2,0,3,33.33,0,1999
SRL,Thilan Samaraweera,0,0,0,27,2,27,1,2,0,27,38.57,0,2001
SRL,Thilan Samaraweera,0,0,0,21.8,0,33,6,6,1,109,69.87,0,2002
SRL,Thilan Samaraweera,0,0,0,12,1,18,2,3,0,24,43.64,0,2005
SRL,Thilan Samaraweera,2,1,0,28.11,2,104,11,11,2,253,73.76,0,2009
SRL,Thilan Samaraweera,1,1,0,49.33,6,105*,10,13,4,296,80.87,0,2010
SRL,Thilan Samaraweera,0,0,0,28.5,6,34*,8,12,4,114,73.08,0,2011
SRL,Thilan Samaraweera,4,2,0,27.81,17,105*,42,53,11,862,69.29,0,Overall
SRL,Wanidu Hasaranga,1,0,0,13,4,22,5,7,1,52,89.66,0,2017
SRL,Wanidu Hasaranga,1,0,0,5.5,0,11,2,2,0,11,84.62,0,2018
SRL,Wanidu Hasaranga,0,0,0,26,1,30,3,3,1,52,130,0,2019
SRL,Wanidu Hasaranga,2,0,0,14.38,5,30,10,12,2,115,103.6,0,Overall
SRL,Lahiru Gamage,0,0,0,,1,0*,2,4,2,0,,0,2014
SRL,Lahiru Gamage,0,0,0,,0,0,0,1,0,0,,0,2015
SRL,Lahiru Gamage,0,0,0,2,1,3,3,4,1,4,26.67,0,2017
SRL,Lahiru Gamage,0,0,0,2,2,3,5,9,3,4,14.81,0,Overall
SRL,Chamara Silva,0,0,1,17,1,55,5,7,0,85,57.43,0,1999
SRL,Chamara Silva,0,0,0,10,0,10,1,1,0,10,34.48,0,2001
SRL,Chamara Silva,0,0,0,19.5,1,30,2,2,0,39,67.24,0,2002
SRL,Chamara Silva,0,0,0,31,0,31,1,2,0,31,58.49,0,2006
SRL,Chamara Silva,1,1,8,46.21,9,107*,22,23,3,878,76.35,0,2007
SRL,Chamara Silva,4,0,2,17.56,6,67,17,20,1,281,63.86,0,2008
SRL,Chamara Silva,0,0,0,37.67,3,41*,6,9,3,113,66.47,0,2010
SRL,Chamara Silva,1,0,2,18.75,0,63,8,11,0,150,72.82,0,2011
SRL,Chamara Silva,6,1,13,28.85,20,107*,62,75,7,1587,70.41,0,Overall
SRL,Sunil Jayasinghe,0,0,0,1,1,1,1,2,0,1,33.33,0,1979
SRL,Sunil Jayasinghe,0,0,0,1,1,1,1,2,0,1,33.33,0,Overall
SRL,Pramodya Wickremasinghe,0,0,0,,0,0,0,1,0,0,,0,1990
SRL,Pramodya Wickremasinghe,1,0,0,17.5,3,21*,5,17,3,35,70,0,1992
SRL,Pramodya Wickremasinghe,4,0,0,4.83,4,17,9,23,3,29,65.91,0,1993
SRL,Pramodya Wickremasinghe,1,0,0,6.83,5,13*,8,21,2,41,64.06,0,1994
SRL,Pramodya Wickremasinghe,0,0,0,,3,5*,2,9,2,9,100,0,1995
SRL,Pramodya Wickremasinghe,2,0,0,5.2,0,11,7,14,2,26,54.17,0,1996
SRL,Pramodya Wickremasinghe,3,0,0,5.25,1,18,9,13,1,42,53.85,0,1998
SRL,Pramodya Wickremasinghe,1,0,0,12.44,6,21*,18,25,9,112,61.2,0,1999
SRL,Pramodya Wickremasinghe,0,0,0,11,3,10*,2,7,1,11,73.33,0,2000
SRL,Pramodya Wickremasinghe,0,0,0,17,1,32,2,2,0,34,75.56,0,2001
SRL,Pramodya Wickremasinghe,0,0,0,5,0,3*,2,2,1,5,71.43,0,2002
SRL,Pramodya Wickremasinghe,12,0,0,8.6,26,32,64,134,24,344,63.35,0,Overall
SRL,Chamara Kapugedera,1,0,1,14.85,3,50,13,16,0,193,88.94,0,2006
SRL,Chamara Kapugedera,0,0,0,20,2,28,5,6,1,80,58.82,0,2007
SRL,Chamara Kapugedera,2,0,4,28.71,8,95,22,26,1,603,71.53,0,2008
SRL,Chamara Kapugedera,2,0,1,19.33,8,67*,20,20,2,348,75.49,0,2009
SRL,Chamara Kapugedera,0,0,1,33.17,5,55*,9,14,3,199,67.46,0,2010
SRL,Chamara Kapugedera,0,0,0,6.67,2,17,3,5,0,20,80,0,2011
SRL,Chamara Kapugedera,1,0,1,19.5,1,62,4,5,0,78,66.1,0,2012
SRL,Chamara Kapugedera,0,0,0,10,1,12,2,3,0,20,58.82,0,2015
SRL,Chamara Kapugedera,0,0,0,10,0,10,1,2,0,10,125,0,2016
SRL,Chamara Kapugedera,1,0,0,14.6,1,40,5,5,0,73,62.93,0,2017
SRL,Chamara Kapugedera,7,0,8,21.09,31,95,84,102,7,1624,72.08,0,Overall
SRL,Asela Gunaratne,0,0,0,20,0,18,3,5,1,40,70.18,0,2016
SRL,Asela Gunaratne,0,1,1,37.15,8,114*,16,19,3,483,83.85,0,2017
SRL,Asela Gunaratne,0,0,0,8.75,2,16,4,5,0,35,55.56,0,2018
SRL,Asela Gunaratne,0,0,0,8.5,0,11,2,2,0,17,60.71,0,2019
SRL,Asela Gunaratne,0,1,1,27.38,10,114*,25,31,4,575,79.42,0,Overall
SRL,Nuwan Kulasekara,0,0,0,,1,0,0,1,0,0,,0,2003
SRL,Nuwan Kulasekara,0,0,0,5,0,4*,3,5,2,5,23.81,0,2004
SRL,Nuwan Kulasekara,1,0,0,4.67,2,11,5,9,2,14,24.56,0,2006
SRL,Nuwan Kulasekara,0,0,0,15,1,9*,4,5,3,15,78.95,0,2007
SRL,Nuwan Kulasekara,1,0,0,19.5,6,37,13,21,5,156,62.65,0,2008
SRL,Nuwan Kulasekara,2,0,1,22.56,6,57*,19,23,10,203,86.38,0,2009
SRL,Nuwan Kulasekara,1,0,0,13.67,4,22,7,17,1,82,89.13,0,2010
SRL,Nuwan Kulasekara,0,0,0,15.45,4,34,12,17,1,170,82.52,0,2011
SRL,Nuwan Kulasekara,2,0,1,15.67,7,73,18,28,3,235,92.89,0,2012
SRL,Nuwan Kulasekara,0,0,1,16.73,2,58*,13,20,2,184,110.18,0,2013
SRL,Nuwan Kulasekara,6,0,0,7,6,42*,12,13,3,63,67.74,0,2014
SRL,Nuwan Kulasekara,0,0,1,21.83,4,58,9,12,3,131,79.88,0,2015
SRL,Nuwan Kulasekara,0,0,0,15.5,1,16,2,7,0,31,114.81,0,2016
SRL,Nuwan Kulasekara,0,0,0,9.5,2,17,6,6,2,38,82.61,0,2017
SRL,Nuwan Kulasekara,13,0,4,15.43,46,73,123,184,37,1327,81.46,0,Overall
SRL,Vinothen John,0,0,0,,1,0,0,3,0,0,,0,1982
SRL,Vinothen John,1,0,0,17.5,0,15,5,11,3,35,59.32,0,1983
SRL,Vinothen John,0,0,0,4.5,2,6*,4,7,2,9,37.5,0,1984
SRL,Vinothen John,2,0,0,5.8,1,11,6,18,1,29,67.44,0,1985
SRL,Vinothen John,0,0,0,,1,8*,4,6,4,11,42.31,0,1987
SRL,Vinothen John,3,0,0,9.33,5,15,19,45,10,84,55.26,0,Overall
SRL,Rangana Herath,0,0,0,,3,0*,1,6,1,0,,0,2004
SRL,Rangana Herath,0,0,0,2,1,2,1,3,0,2,66.67,0,2010
SRL,Rangana Herath,0,0,0,7.5,0,9,3,7,1,15,55.56,0,2011
SRL,Rangana Herath,2,0,0,13,4,17*,9,22,6,39,82.98,0,2012
SRL,Rangana Herath,0,0,0,11.17,1,17*,10,17,4,67,65.69,0,2013
SRL,Rangana Herath,0,0,0,3,2,2*,3,9,2,3,25,0,2014
SRL,Rangana Herath,1,0,0,7,3,13,3,7,1,14,56,0,2015
SRL,Rangana Herath,3,0,0,9.33,14,17*,30,71,15,140,64.52,0,Overall
SRL,Sachith Pathirana,0,0,0,22,1,33,3,3,0,66,91.67,0,2015
SRL,Sachith Pathirana,0,0,0,41.67,3,45,4,7,1,125,93.98,0,2016
SRL,Sachith Pathirana,0,0,1,20.14,0,56,7,8,0,141,79.21,0,2017
SRL,Sachith Pathirana,0,0,1,25.54,4,56,14,18,1,332,86.68,0,Overall
SRL,Shaul Karnain,1,0,0,9.67,0,28,3,4,0,29,85.29,0,1984
SRL,Shaul Karnain,1,0,0,29,1,41*,11,11,5,174,56.68,0,1985
SRL,Shaul Karnain,0,0,0,11,0,11,1,2,0,11,61.11,0,1988
SRL,Shaul Karnain,0,0,0,7.5,0,14,2,2,0,15,55.56,0,1990
SRL,Shaul Karnain,2,0,0,19.08,1,41*,17,19,5,229,59.33,0,Overall
SRL,Asoka De Silva,0,0,0,,1,0,0,1,0,0,,0,1986
SRL,Asoka De Silva,0,0,0,,0,0,0,1,0,0,,0,1987
SRL,Asoka De Silva,0,0,0,7.6,1,15,5,6,0,38,51.35,0,1988
SRL,Asoka De Silva,1,0,0,21,1,19*,6,8,4,42,72.41,0,1989
SRL,Asoka De Silva,1,0,0,4.2,1,9,6,8,1,21,43.75,0,1990
SRL,Asoka De Silva,0,0,0,18.5,2,16,3,3,1,37,60.66,0,1991
SRL,Asoka De Silva,0,0,0,,0,0,0,1,0,0,,0,1992
SRL,Asoka De Silva,2,0,0,9.86,6,19*,20,28,6,138,57.26,0,Overall
SRL,Dushmantha Chameera,0,0,0,36,1,13*,4,7,3,36,65.45,0,2015
SRL,Dushmantha Chameera,1,0,0,0,1,0,1,2,0,0,,0,2016
SRL,Dushmantha Chameera,0,0,0,17.33,1,19*,5,8,2,52,69.33,0,2017
SRL,Dushmantha Chameera,0,0,0,4,1,2*,3,5,2,4,36.36,0,2018
SRL,Dushmantha Chameera,0,0,0,1,0,1,1,1,0,1,12.5,0,2019
SRL,Dushmantha Chameera,1,0,0,13.29,4,19*,14,23,7,93,62,0,Overall
SRL,Edagedara Samarawickrama,2,0,0,14,0,42,3,3,0,42,67.74,0,2017
SRL,Edagedara Samarawickrama,0,0,1,30,1,54,3,3,0,90,101.12,0,2018
SRL,Edagedara Samarawickrama,0,0,0,6,0,6,1,1,0,6,42.86,0,2019
SRL,Edagedara Samarawickrama,2,0,1,19.71,1,54,7,7,0,138,83.64,0,Overall
SRL,Stanley de Silva,0,0,0,10,1,10,1,2,0,10,28.57,0,1979
SRL,Stanley de Silva,0,0,0,10,1,10,1,2,0,10,28.57,0,Overall
SRL,Marvan Atapattu,1,0,0,8,0,8*,2,2,1,8,133.33,0,1990
SRL,Marvan Atapattu,0,0,0,11.67,1,19*,5,5,2,35,45.45,0,1992
SRL,Marvan Atapattu,0,0,1,28,1,58,3,4,0,84,61.31,0,1996
SRL,Marvan Atapattu,2,1,6,38.22,7,118,25,25,2,879,65.4,0,1997
SRL,Marvan Atapattu,1,1,5,43.76,14,132*,20,20,3,744,72.37,0,1998
SRL,Marvan Atapattu,1,0,7,25.39,9,82,32,33,1,787,57.95,0,1999
SRL,Marvan Atapattu,2,3,6,55.41,5,119*,21,21,4,942,71.42,0,2000
SRL,Marvan Atapattu,2,0,10,38.71,4,92,33,33,5,1084,65.86,0,2001
SRL,Marvan Atapattu,0,2,8,41.1,8,123*,32,32,3,1192,71.16,0,2002
SRL,Marvan Atapattu,2,3,2,36.91,4,124,25,26,3,812,68.47,0,2003
SRL,Marvan Atapattu,2,1,5,38.37,8,111,21,24,2,729,66.09,0,2004
SRL,Marvan Atapattu,0,0,5,38.31,5,87,14,14,1,498,71.35,0,2005
SRL,Marvan Atapattu,0,0,4,37,4,80,20,22,4,592,75.22,0,2006
SRL,Marvan Atapattu,0,0,0,28.6,0,42,6,7,1,143,62.17,0,2007
SRL,Marvan Atapattu,13,11,59,37.57,70,132*,259,268,32,8529,67.72,0,Overall
SRL,Dhammika Prasad,0,0,0,8,0,8,1,3,0,8,72.73,0,2006
SRL,Dhammika Prasad,0,0,0,8,0,8,1,1,0,8,23.53,0,2008
SRL,Dhammika Prasad,0,0,0,1,0,1,1,1,0,1,20,0,2009
SRL,Dhammika Prasad,0,0,0,,0,0*,1,2,1,0,,0,2011
SRL,Dhammika Prasad,0,0,0,,0,31*,2,5,2,46,143.75,0,2012
SRL,Dhammika Prasad,1,0,0,32,1,30*,5,10,3,64,125.49,0,2014
SRL,Dhammika Prasad,0,0,0,2,0,2,1,2,0,2,15.38,0,2015
SRL,Dhammika Prasad,1,0,0,21.5,1,31*,12,24,6,129,88.36,0,Overall
SRL,Sunil Wettimuny,0,0,1,,0,53*,1,1,1,53,51.96,0,1975
SRL,Sunil Wettimuny,0,0,1,41.5,0,67,2,2,0,83,59.29,0,1979
SRL,Sunil Wettimuny,0,0,2,68,0,67,3,3,1,136,56.2,0,Overall
SRL,Upul Tharanga,0,1,1,26.82,3,105,11,11,0,295,71.26,0,2005
SRL,Upul Tharanga,2,5,4,44.25,4,120,24,26,0,1062,78.72,0,2006
SRL,Upul Tharanga,1,0,4,23.63,4,73,27,28,0,638,65.37,0,2007
SRL,Upul Tharanga,1,0,0,19.71,1,40,8,9,1,138,49.64,0,2008
SRL,Upul Tharanga,3,1,4,40.23,3,118,13,13,0,523,82.36,0,2009
SRL,Upul Tharanga,3,1,5,37.21,4,118*,22,22,3,707,73.8,0,2010
SRL,Upul Tharanga,1,4,2,45.89,3,133,21,22,3,826,75.71,0,2011
SRL,Upul Tharanga,2,0,8,30.08,9,71,26,28,1,752,75.73,0,2012
SRL,Upul Tharanga,1,1,0,28.7,2,174*,11,12,1,287,74.93,0,2013
SRL,Upul Tharanga,0,0,0,22.2,0,28,5,5,0,111,63.43,0,2014
SRL,Upul Tharanga,0,0,0,17,0,28,4,4,0,68,76.4,0,2015
SRL,Upul Tharanga,1,0,2,30.57,1,57*,10,13,3,214,76.16,0,2016
SRL,Upul Tharanga,1,2,6,48.14,7,119,25,25,4,1011,91.66,0,2017
SRL,Upul Tharanga,1,0,1,25.33,8,56,13,14,1,304,75.25,0,2018
SRL,Upul Tharanga,0,0,0,5,1,9,3,3,0,15,60,0,2019
SRL,Upul Tharanga,17,15,37,33.74,50,174*,223,235,17,6951,75.93,0,Overall
SRL,Peter Heyn,0,0,0,1.5,1,2,2,2,0,3,12.5,0,1975
SRL,Peter Heyn,0,0,0,1.5,1,2,2,2,0,3,12.5,0,Overall
SRL,Charitha Fernando,0,0,0,4,1,3,3,5,2,4,66.67,0,2001
SRL,Charitha Fernando,1,0,0,3.5,2,4*,4,6,2,7,46.67,0,2002
SRL,Charitha Fernando,0,0,0,18,0,14*,3,6,2,18,47.37,0,2003
SRL,Charitha Fernando,1,0,0,7.25,3,14*,10,17,6,29,49.15,0,Overall
SRL,Chaturanga de Silva,0,0,0,16,4,44,6,6,1,80,81.63,0,2014
SRL,Chaturanga de Silva,0,0,0,14,0,14,1,1,0,14,100,0,2017
SRL,Chaturanga de Silva,0,0,0,15.67,4,44,7,7,1,94,83.93,0,Overall
SRL,Kaushik Amalean,0,0,0,9,0,9,1,6,0,9,47.37,0,1986
SRL,Kaushik Amalean,0,0,0,6,0,6,2,2,1,6,85.71,0,1988
SRL,Kaushik Amalean,0,0,0,7.5,0,9,3,8,1,15,57.69,0,Overall
SRL,Roshan Mahanama,1,0,0,17.33,7,26,10,11,1,156,41.49,0,1986
SRL,Roshan Mahanama,1,0,2,32.13,4,98,8,8,0,257,77.18,0,1987
SRL,Roshan Mahanama,1,0,5,30.92,13,58,13,13,0,402,53.32,0,1988
SRL,Roshan Mahanama,0,0,0,19.11,0,36,10,10,1,172,56.58,0,1989
SRL,Roshan Mahanama,1,0,1,26.71,6,72,9,10,2,187,57.54,0,1990
SRL,Roshan Mahanama,0,0,0,7.67,0,10,3,3,0,23,60.53,0,1991
SRL,Roshan Mahanama,2,1,5,43.38,7,107,16,17,3,564,61.37,0,1992
SRL,Roshan Mahanama,1,0,4,30.25,15,92*,22,22,2,605,52.7,0,1993
SRL,Roshan Mahanama,1,2,2,33.5,14,119*,21,22,3,603,65.47,0,1994
SRL,Roshan Mahanama,1,1,2,36.17,4,101,13,13,1,434,61.91,0,1995
SRL,Roshan Mahanama,3,0,5,30.69,10,59,20,26,4,491,58.59,0,1996
SRL,Roshan Mahanama,1,0,6,34,13,94*,25,28,4,714,71.61,0,1997
SRL,Roshan Mahanama,2,0,2,23.5,10,52,16,18,2,329,69.85,0,1998
SRL,Roshan Mahanama,0,0,1,18.75,6,55,12,12,0,225,56.82,0,1999
SRL,Roshan Mahanama,15,4,35,29.5,109,119*,198,213,23,5162,60.58,0,Overall
SRL,Tharindu Kaushal,1,0,0,0,0,0,1,1,0,0,,0,2015
SRL,Tharindu Kaushal,1,0,0,0,0,0,1,1,0,0,,0,Overall
SRL,Dasun Shanaka,0,0,0,19.83,2,42,7,9,1,119,114.42,0,2016
SRL,Dasun Shanaka,1,0,2,25.75,0,66,8,9,0,206,117.71,0,2018
SRL,Dasun Shanaka,0,0,1,35.75,1,68,4,4,0,143,114.4,0,2019
SRL,Dasun Shanaka,1,0,3,26,3,68,19,22,1,468,115.84,0,Overall
SRL,Oshada Fernando,1,0,0,21.33,1,49,6,6,0,128,63.05,0,2019
SRL,Oshada Fernando,1,0,0,21.33,1,49,6,6,0,128,63.05,0,Overall
SRL,Charith Senanayake,1,0,0,17,1,27,3,3,0,51,61.45,0,1990
SRL,Charith Senanayake,0,0,0,18.75,1,26,4,4,0,75,58.59,0,1991
SRL,Charith Senanayake,1,0,0,18,2,27,7,7,0,126,59.72,0,Overall
SRL,Indika De Saram,0,0,0,18.67,3,24*,4,5,1,56,58.33,0,1999
SRL,Indika De Saram,0,0,0,8.5,1,12,2,2,0,17,121.43,0,2000
SRL,Indika De Saram,0,0,0,18.33,5,38,7,8,1,110,68.75,0,2001
SRL,Indika De Saram,0,0,0,16.64,9,38,13,15,2,183,67.78,0,Overall
SRL,Kumar Dharmasena,0,0,0,46,1,23*,4,9,3,46,86.79,0,1994
SRL,Kumar Dharmasena,0,0,0,25.5,2,30*,8,11,4,102,53.68,0,1995
SRL,Kumar Dharmasena,0,0,2,21.64,7,51,15,25,4,238,59.95,0,1996
SRL,Kumar Dharmasena,0,0,2,36,8,69*,14,26,7,252,84,0,1997
SRL,Kumar Dharmasena,0,0,0,23.44,8,39,16,23,7,211,52.88,0,1998
SRL,Kumar Dharmasena,0,0,0,9,1,5*,2,5,1,9,60,0,2000
SRL,Kumar Dharmasena,1,0,0,14.5,7,32,15,24,3,174,61.48,0,2001
SRL,Kumar Dharmasena,0,0,0,4,0,7,2,6,0,8,61.54,0,2002
SRL,Kumar Dharmasena,0,0,0,31.2,0,40,8,9,3,156,76.1,0,2003
SRL,Kumar Dharmasena,1,0,0,13,0,24*,3,3,1,26,118.18,0,2004
SRL,Kumar Dharmasena,2,0,4,22.63,34,69*,87,141,33,1222,65.1,0,Overall
SRL,Shehan Jayasuriya,1,0,0,11,0,11*,2,3,1,11,64.71,0,2015
SRL,Shehan Jayasuriya,0,0,0,20,1,31,2,3,0,40,56.34,0,2016
SRL,Shehan Jayasuriya,1,0,0,10.67,0,18,3,3,0,32,50.79,0,2018
SRL,Shehan Jayasuriya,0,0,1,37.33,0,96,3,3,0,112,91.8,0,2019
SRL,Shehan Jayasuriya,2,0,1,21.67,1,96,10,12,1,195,71.43,0,Overall
